"","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"2014-05-14",73.849998,74.160004,73.489998,73.68,1021200,68.879837
"2014-05-15",73.349998,73.5,72.650002,73.07,1308100,68.309563
"2014-05-16",73.169998,73.540001,73.110001,73.160004,1976100,68.393707
"2014-05-19",73.230003,74.120003,73.199997,74.019997,1229000,69.197701
"2014-05-20",74.029999,74.330002,73.68,73.879997,1048700,69.066795
"2014-05-21",74.110001,74.370003,73.809998,74.120003,981100,69.291168
"2014-05-22",74.089996,75.059998,74.050003,74.910004,1752700,70.029694
"2014-05-23",74.830002,75.199997,74.629997,74.900002,1149500,70.020348
"2014-05-27",74.919998,75.650002,74.839996,75.580002,1429300,70.656029
"2014-05-28",75.379997,76.190002,75.360001,75.650002,2350000,70.909142
"2014-05-29",76.099998,76.519997,75.870003,76.510002,1974200,71.715233
"2014-05-30",76.190002,76.739998,76.160004,76.620003,1235400,71.818352
"2014-06-02",76.599998,77,76.370003,76.75,1263200,71.940193
"2014-06-03",76.730003,76.730003,76.059998,76.690002,1530000,71.883965
"2014-06-04",76.440002,76.529999,75.809998,76.459999,1822700,71.66835
"2014-06-05",76.410004,76.809998,76.099998,76.599998,1126400,71.799576
"2014-06-06",76.900002,77.339996,76.650002,76.769997,1010500,71.958939
"2014-06-09",76.639999,76.800003,76.360001,76.5,1125200,71.705879
"2014-06-10",76.440002,76.669998,76.089996,76.419998,993300,71.630867
"2014-06-11",76.389999,76.68,76.220001,76.559998,980300,71.762108
"2014-06-12",76.739998,77.230003,76.360001,76.699997,1671300,71.893333
"2014-06-13",76.599998,76.760002,75.769997,76.489998,1881500,71.696495
"2014-06-16",76.470001,76.57,75.760002,75.910004,1384500,71.152832
"2014-06-17",75.959999,76.220001,75.040001,75.25,1576200,70.534218
"2014-06-18",75.339996,76.160004,75.139999,76.129997,1211000,71.359032
"2014-06-19",76.050003,76.830002,75.269997,76.519997,2030200,71.724602
"2014-06-20",76.5,76.709999,75.370003,75.75,1986400,71.002884
"2014-06-23",75.75,75.82,74.529999,74.830002,1548000,70.140518
"2014-06-24",74.860001,75.190002,74.5,74.519997,801800,69.849953
"2014-06-25",74.440002,75.059998,74.309998,75,1149700,70.299866
"2014-06-26",74.260002,74.720001,73.82,74.599998,1379600,69.924919
"2014-06-27",74.57,74.989998,74.5,74.709999,1050000,70.028053
"2014-06-30",74.949997,75.440002,74.169998,74.260002,1571200,69.606247
"2014-07-01",74.540001,74.540001,74.050003,74.230003,2067400,69.578125
"2014-07-02",74.239998,74.370003,73.709999,73.959999,1457000,69.325035
"2014-07-03",74.089996,75.220001,74.089996,74.970001,1158300,70.271751
"2014-07-07",74.75,74.870003,74.360001,74.809998,959700,70.121773
"2014-07-08",74.540001,74.830002,73.709999,74.059998,1546500,69.418777
"2014-07-09",74.199997,74.910004,74.010002,74.669998,1390100,69.990547
"2014-07-10",74.019997,74.860001,74.019997,74.690002,1414900,70.009277
"2014-07-11",74.660004,74.839996,74.269997,74.5,1179200,69.831192
"2014-07-14",75.029999,76,75.029999,75.379997,1574800,70.656044
"2014-07-15",75.309998,76.230003,75.300003,75.730003,2427600,70.984116
"2014-07-16",75.809998,76.050003,75.059998,75.139999,1564700,70.431084
"2014-07-17",75.220001,75.440002,74.449997,74.489998,1169600,69.821815
"2014-07-18",74.690002,76.080002,74.339996,76.080002,1778400,71.312187
"2014-07-21",75.529999,75.709999,74.900002,75.419998,1244000,70.693535
"2014-07-22",75.760002,76.360001,75.269997,76.239998,1905300,71.462143
"2014-07-23",76.199997,76.239998,75.550003,75.940002,1619300,71.180954
"2014-07-24",76.089996,76.410004,75.620003,75.910004,1602800,71.152832
"2014-07-25",75.599998,75.959999,75.300003,75.669998,957400,70.927864
"2014-07-28",75.800003,75.870003,74.639999,74.93,1327000,70.234253
"2014-07-29",74.879997,75.400002,74.360001,74.389999,994000,69.728081
"2014-07-30",74.470001,74.709999,73.690002,74.269997,1891500,69.615623
"2014-07-31",74.019997,74.400002,73.239998,73.459999,2010100,68.856377
"2014-08-01",73.489998,74.269997,72.830002,73.870003,1814400,69.240685
"2014-08-04",74.230003,74.690002,73.720001,74.220001,1072500,69.568726
"2014-08-05",74.169998,74.339996,73.669998,73.949997,1163600,69.315666
"2014-08-06",73.989998,75.169998,73.769997,74.260002,2353400,69.606247
"2014-08-07",74.650002,74.739998,73.080002,73.199997,2216600,68.612671
"2014-08-08",73.220001,74.239998,72.849998,74.199997,1909400,69.550003
"2014-08-11",74.589996,75.910004,74.510002,75.5,1403000,70.768539
"2014-08-12",75.25,75.879997,74.959999,75.370003,1183800,70.64669
"2014-08-13",75.519997,75.830002,74.949997,75.150002,1184500,70.440468
"2014-08-14",75.370003,76.269997,75.169998,75.900002,2275700,71.143456
"2014-08-15",75.440002,76.699997,74.5,76.160004,3086000,71.387184
"2014-08-18",76.889999,77.25,76.510002,76.790001,2042800,71.977707
"2014-08-19",76.669998,76.800003,76.029999,76.639999,1700100,71.83709
"2014-08-20",76.279999,76.989998,76.25,76.580002,1250900,71.780846
"2014-08-21",76.550003,77.07,76.239998,76.269997,1725100,71.490273
"2014-08-22",76.339996,76.790001,76.269997,76.290001,1329600,71.509033
"2014-08-25",76.779999,77.389999,76.730003,77.190002,1194000,72.352638
"2014-08-26",77.150002,77.660004,77.089996,77.239998,1295300,72.39949
"2014-08-27",77.230003,77.25,76.669998,77.010002,1050800,72.371284
"2014-08-28",76.620003,76.970001,76.550003,76.660004,731200,72.042374
"2014-08-29",76.720001,77.010002,76.370003,76.830002,1005600,72.202148
"2014-09-02",76.68,76.889999,76.459999,76.839996,1401500,72.21154
"2014-09-03",77.129997,77.239998,76.220001,76.230003,1365600,71.63829
"2014-09-04",76.25,77.050003,76.120003,76.650002,1085300,72.032997
"2014-09-05",76.589996,76.93,76.040001,76.779999,1256500,72.155144
"2014-09-08",76.449997,76.480003,75.25,75.589996,1632300,71.036819
"2014-09-09",75.370003,75.389999,74.209999,74.410004,1748400,69.927917
"2014-09-10",74.440002,75.089996,74.029999,74.900002,1127700,70.388405
"2014-09-11",74.470001,74.830002,74.059998,74.739998,1718700,70.238037
"2014-09-12",74.900002,75.32,74.260002,74.480003,1805000,69.99369
"2014-09-15",74.389999,74.739998,74.059998,74.43,1434400,69.946701
"2014-09-16",74.300003,75.199997,74.059998,74.730003,865000,70.228638
"2014-09-17",74.699997,75.050003,74.360001,74.690002,1098400,70.191032
"2014-09-18",74.809998,75.300003,74.699997,74.959999,1153400,70.444778
"2014-09-19",75.370003,75.860001,75.239998,75.43,5483000,70.886467
"2014-09-22",75.540001,76.07,74.970001,75.25,1261300,70.717316
"2014-09-23",74.959999,75.190002,74.389999,74.43,1593400,69.946701
"2014-09-24",74.629997,75.269997,74.529999,75.120003,1131700,70.595146
"2014-09-25",74.860001,74.949997,74,74,1216100,69.542603
"2014-09-26",74.169998,74.849998,73.919998,74.599998,938400,70.106453
"2014-09-29",74.050003,74.779999,73.970001,74.709999,1364000,70.209854
"2014-09-30",74.43,75.010002,74.32,74.720001,1741400,70.219238
"2014-10-01",74.379997,74.540001,73.980003,74.25,2336300,69.777542
"2014-10-02",73.879997,74.239998,73.57,73.699997,2022600,69.260674
"2014-10-03",74.120003,74.5,73.739998,74.110001,1189300,69.645981
"2014-10-06",74.160004,74.32,73.559998,74.050003,1270100,69.589577
"2014-10-07",73.68,75.150002,73.589996,74.139999,1931300,69.674164
"2014-10-08",74.25,74.860001,73.830002,74.739998,1526500,70.238037
"2014-10-09",74.620003,74.959999,73.449997,73.610001,1680200,69.176102
"2014-10-10",73.639999,73.739998,72.610001,72.650002,1957800,68.273933
"2014-10-13",72.400002,72.599998,70.919998,71.019997,2074400,66.742104
"2014-10-14",71.300003,72.160004,70.959999,71.889999,2233000,67.559692
"2014-10-15",71.5,72.540001,70.18,71.599998,2374800,67.28717
"2014-10-16",70.510002,72.269997,70.510002,71.779999,1708700,67.456329
"2014-10-17",72.470001,72.629997,71.800003,72.18,1950500,67.832237
"2014-10-20",72.139999,73.290001,71.889999,73.110001,1223500,68.706215
"2014-10-21",73.440002,74.690002,73.260002,74.660004,1137500,70.162865
"2014-10-22",74.900002,75.5,74.419998,74.440002,1428900,69.956116
"2014-10-23",74.75,74.959999,74.099998,74.230003,1471400,69.758743
"2014-10-24",74.519997,74.660004,74.059998,74.349998,1402700,69.871506
"2014-10-27",74.209999,74.959999,74.080002,74.519997,1105300,70.031281
"2014-10-28",74.860001,75.139999,74.419998,75.07,938800,70.548141
"2014-10-29",75.040001,75.410004,74.389999,74.720001,1215300,70.219238
"2014-10-30",74.550003,75.139999,74.07,74.940002,944700,70.42598
"2014-10-31",75.510002,75.690002,74.849998,75.18,1532600,70.651512
"2014-11-03",75.400002,76,75.120003,75.959999,2887500,71.384552
"2014-11-04",73.150002,73.919998,71.959999,72,4669900,67.663071
"2014-11-05",72.260002,72.389999,70.970001,71.199997,4355600,66.91127
"2014-11-06",70.980003,72.190002,70.980003,71.830002,3857300,67.503304
"2014-11-07",71.260002,72.620003,70.959999,72.580002,2815600,68.208138
"2014-11-10",72.610001,73.43,72.32,72.830002,1564700,68.443077
"2014-11-11",72.720001,73.150002,72.540001,72.699997,1255500,68.320908
"2014-11-12",72.529999,72.889999,72.279999,72.620003,1342900,68.245728
"2014-11-13",72.5,72.959999,71.75,72.550003,2470200,68.179939
"2014-11-14",72.519997,72.559998,71.120003,71.330002,2244600,67.033432
"2014-11-17",71.300003,71.379997,70.800003,71.120003,1656600,66.836082
"2014-11-18",71.059998,72.400002,71.059998,72.029999,2896900,67.691277
"2014-11-19",71.93,72.830002,71.550003,72.809998,1646500,68.424278
"2014-11-20",72.779999,73.519997,72.459999,72.849998,1705100,68.461899
"2014-11-21",73.599998,73.870003,73.040001,73.040001,2339300,68.640419
"2014-11-24",73.57,73.93,72.709999,72.760002,1534800,68.377296
"2014-11-25",72.910004,73.779999,72.68,73.260002,2253100,69.07502
"2014-11-26",73.230003,73.639999,72.879997,73.209999,861500,69.027901
"2014-11-28",73.360001,74.32,73.169998,74.139999,1097600,69.904747
"2014-12-01",73.690002,74.290001,73.580002,73.739998,1486300,69.527596
"2014-12-02",73.739998,74.32,73.559998,74.260002,1475800,70.017891
"2014-12-03",73.989998,74.690002,73.489998,74.610001,2570100,70.3479
"2014-12-04",74.32,74.75,73.910004,74.360001,1708500,70.112198
"2014-12-05",74.25,74.669998,74.019997,74.660004,1594100,70.395065
"2014-12-08",74.589996,74.779999,73.879997,74.230003,1237800,69.989594
"2014-12-09",73.849998,74.669998,73.360001,74.639999,1220200,70.376183
"2014-12-10",74.230003,74.440002,73.419998,73.449997,1642000,69.254158
"2014-12-11",74.339996,74.709999,73.860001,74.010002,1376600,69.782188
"2014-12-12",73.610001,74.129997,72.870003,73.029999,1386200,68.858177
"2014-12-15",73.470001,73.580002,72.220001,72.230003,1176100,68.103859
"2014-12-16",72.190002,74.190002,71.769997,72.989998,2147200,68.820435
"2014-12-17",73.139999,74.480003,72.709999,74,1659200,69.772751
"2014-12-18",74.82,75.779999,74.529999,75.779999,1782700,71.451057
"2014-12-19",75.980003,76.419998,75.470001,76.25,3186600,71.894241
"2014-12-22",76.190002,76.279999,75.379997,76.099998,1579200,71.752792
"2014-12-23",76.220001,77.849998,76.220001,77.760002,2776100,73.317978
"2014-12-24",77.699997,77.980003,77.260002,77.389999,1335000,72.969093
"2014-12-26",77.639999,77.889999,77.190002,77.449997,418200,73.025673
"2014-12-29",77.260002,77.68,76.690002,77.400002,827500,72.978523
"2014-12-30",77.339996,77.730003,76.650002,77.169998,1383100,72.761665
"2014-12-31",77.339996,77.669998,76.18,76.199997,915100,71.847084
"2015-01-02",76.550003,76.730003,75.010002,75.589996,916800,71.271904
"2015-01-05",75.190002,75.239998,74.5,74.68,1350900,70.41391
"2015-01-06",74.68,74.830002,73.809998,73.989998,1588300,69.763321
"2015-01-07",74.400002,74.629997,73.910004,74.330002,1586600,70.0839
"2015-01-08",74.639999,75.610001,74.419998,75.400002,1475300,71.092773
"2015-01-09",75.43,75.599998,74.650002,74.900002,1155900,70.621346
"2015-01-12",74.730003,75.089996,73.559998,74.260002,1947400,70.017891
"2015-01-13",74.32,75.790001,74.029999,74.519997,1451000,70.263046
"2015-01-14",73.480003,74.239998,73.029999,74.120003,1321500,69.885902
"2015-01-15",74.07,74.169998,73.43,73.709999,1540700,69.499313
"2015-01-16",73.32,74.379997,73.050003,74.220001,1654300,69.980186
"2015-01-20",74.720001,74.739998,73.989998,74.529999,1549700,70.272476
"2015-01-21",73.339996,74.599998,72.889999,73.980003,1972700,69.753914
"2015-01-22",74.449997,75.330002,73.75,75.110001,2247900,70.819359
"2015-01-23",75.050003,75.050003,73.150002,73.699997,3108600,69.489883
"2015-01-26",73.370003,73.620003,72.529999,72.860001,2360700,68.697884
"2015-01-27",71.879997,72,70.779999,71.75,3381200,67.651276
"2015-01-28",71.959999,71.959999,70.379997,70.400002,2644500,66.378403
"2015-01-29",70.809998,72.059998,70.690002,71.970001,2648700,67.858704
"2015-01-30",71.370003,71.860001,70.5,70.589996,2362200,66.557533
"2015-02-02",70.720001,71.849998,70.410004,71.830002,3291700,67.726707
"2015-02-03",72.300003,72.959999,71.959999,72.839996,2163600,68.679008
"2015-02-04",72.739998,73.400002,72.419998,72.550003,2392600,68.405586
"2015-02-05",74.589996,78.690002,74.589996,78.400002,6222500,73.921402
"2015-02-06",78.43,81.139999,78.269997,79.550003,5206100,75.005707
"2015-02-09",79.370003,79.629997,78.410004,79.459999,2667900,74.920837
"2015-02-10",80.25,80.370003,79.129997,80.010002,2400300,75.439423
"2015-02-11",80.089996,80.809998,79.790001,80.360001,1770600,75.769432
"2015-02-12",80.199997,81.269997,80.199997,80.910004,1666900,76.288025
"2015-02-13",81.190002,82.730003,80.980003,82.489998,3703900,77.777748
"2015-02-17",81.889999,82.139999,81.300003,81.779999,2051600,77.108315
"2015-02-18",81.339996,81.989998,81.209999,81.5,1283600,76.844299
"2015-02-19",81.459999,81.599998,80.919998,81.080002,1190000,76.448303
"2015-02-20",80.82,81.839996,80.620003,81.800003,1229900,77.127182
"2015-02-23",81.620003,82.379997,81.480003,82.139999,1525000,77.447754
"2015-02-24",81.82,82.32,81.57,81.769997,1175000,77.098892
"2015-02-25",81.720001,82.290001,81.510002,81.879997,1499300,77.429848
"2015-02-26",81.809998,82.339996,81.410004,82.279999,1802300,77.808121
"2015-02-27",82.279999,82.940002,82.099998,82.669998,1756200,78.176918
"2015-03-02",82.669998,83.470001,82.169998,83.400002,1784200,78.867264
"2015-03-03",82.889999,83.230003,82.550003,82.910004,1259300,78.403893
"2015-03-04",82.839996,82.900002,81.830002,82.230003,2126000,77.760849
"2015-03-05",82.769997,83.360001,82.330002,83.220001,1881900,78.697044
"2015-03-06",82.779999,83.019997,81.830002,82.230003,2446300,77.760849
"2015-03-09",82.199997,83,81.989998,82.879997,1575500,78.375526
"2015-03-10",82.129997,82.129997,81.269997,81.269997,1835900,76.85302
"2015-03-11",80.870003,81.269997,79.980003,80.5,2040200,76.124863
"2015-03-12",80.769997,81.360001,80.589996,81.220001,1497800,76.805725
"2015-03-13",81.129997,81.349998,80.139999,80.529999,1253000,76.153236
"2015-03-16",80.970001,81.309998,80.360001,81.150002,1202700,76.73954
"2015-03-17",80.959999,81.07,80.519997,80.82,1109300,76.427483
"2015-03-18",80.760002,82.279999,80.129997,81.739998,1452000,77.297485
"2015-03-19",81.300003,81.910004,80.879997,81.669998,1057900,77.231277
"2015-03-20",82.199997,83.650002,81.879997,83.529999,1755300,78.990181
"2015-03-23",83.360001,84,82.860001,82.879997,1470200,78.375526
"2015-03-24",83.870003,84.389999,83.349998,83.360001,1917300,78.82943
"2015-03-25",84.599998,85.279999,83.720001,83.720001,2713800,79.169868
"2015-03-26",83.699997,83.699997,82.330002,82.360001,1464400,77.883781
"2015-03-27",82.199997,83.440002,82.050003,82.889999,1266900,78.384972
"2015-03-30",83.290001,84.269997,83.160004,84.07,1231300,79.500847
"2015-03-31",83.919998,84.150002,83.160004,83.160004,1297900,78.640289
"2015-04-01",83.589996,83.599998,82.870003,83.160004,1382300,78.640289
"2015-04-02",83.199997,84.25,83.18,84.099998,1079500,79.529205
"2015-04-06",83.470001,85.120003,83.389999,84.970001,1638400,80.351936
"2015-04-07",84.839996,85.169998,83.949997,83.980003,1354900,79.415741
"2015-04-08",83.949997,84.489998,83.529999,84.169998,1046100,79.595398
"2015-04-09",84.150002,84.639999,83.839996,84.489998,951300,79.898018
"2015-04-10",84.400002,84.57,83.230003,83.440002,1150100,78.90509
"2015-04-13",83.519997,83.900002,83.199997,83.199997,995300,78.678123
"2015-04-14",83.209999,84.870003,83.139999,84.639999,1296700,80.039871
"2015-04-15",84.580002,84.989998,83.940002,84.309998,943300,79.727798
"2015-04-16",84.440002,84.489998,83.839996,83.919998,821900,79.359001
"2015-04-17",83.330002,83.709999,82.5,82.82,1025500,78.318771
"2015-04-20",83.419998,83.580002,82.309998,82.540001,1391600,78.054008
"2015-04-21",83.220001,83.300003,82.480003,82.730003,1241500,78.233665
"2015-04-22",83.029999,83.25,82.029999,82.419998,1177100,77.940506
"2015-04-23",82.220001,82.919998,82.220001,82.449997,1012500,77.968887
"2015-04-24",82.529999,82.800003,82.080002,82.260002,762400,77.7892
"2015-04-27",83.209999,84.150002,83.059998,83.169998,1364000,78.649742
"2015-04-28",82.769997,83.18,82.480003,82.949997,863800,78.441704
"2015-04-29",82.870003,83.5,82.330002,82.440002,1718400,77.959435
"2015-04-30",82.360001,82.75,81.080002,81.290001,1384200,76.871948
"2015-05-01",81.959999,82.809998,81.5,82.769997,1296100,78.271492
"2015-05-04",82.940002,83.809998,82.669998,83.540001,2208100,78.999641
"2015-05-05",87.720001,89.839996,86.550003,86.900002,5943800,82.17701
"2015-05-06",86.959999,88.040001,86.279999,87.419998,2482400,82.668762
"2015-05-07",86.970001,89.07,86.519997,88.330002,2774700,83.529305
"2015-05-08",88.860001,89.199997,88.010002,88.419998,2032000,83.614418
"2015-05-11",88.290001,88.940002,87.739998,87.919998,2293500,83.141586
"2015-05-12",87.529999,88.160004,87.300003,87.589996,1379600,82.829536
"2015-05-13",87.769997,88.239998,87.290001,87.540001,1188700,82.782265
"2015-05-14",88.160004,89.510002,88.120003,89.389999,2668900,84.5317
"2015-05-15",89.589996,89.589996,88.269997,88.949997,1750000,84.115608
"2015-05-18",88.620003,89.519997,88.620003,89.169998,1034900,84.323654
"2015-05-19",89.019997,89.620003,88.419998,89.57,1287800,84.701904
"2015-05-20",89.330002,89.879997,89.059998,89.080002,1217400,84.238556
"2015-05-21",88.980003,89.529999,88.519997,89.349998,1453300,84.493851
"2015-05-22",89.400002,90.330002,89.260002,90.220001,1578000,85.316597
"2015-05-26",89.980003,89.989998,88.040001,88.480003,2315100,83.671158
"2015-05-27",88.470001,89.120003,88.110001,88.769997,1028800,84.173721
"2015-05-28",88.459999,88.620003,87.800003,88.459999,1033600,83.879768
"2015-05-29",88.769997,88.769997,87.43,87.43,1676700,82.903084
"2015-06-01",88.010002,88.169998,86.610001,87.730003,1044000,83.187569
"2015-06-02",87.25,87.839996,87.059998,87.260002,1035900,82.74192
"2015-06-03",87.5,87.760002,87.040001,87.360001,1316800,82.836723
"2015-06-04",87.129997,87.709999,86.949997,87.389999,1487700,82.865158
"2015-06-05",87.389999,87.790001,86.870003,87.459999,1363200,82.931549
"2015-06-08",87.529999,88.029999,87.190002,87.529999,1381100,82.997917
"2015-06-09",87.470001,88.309998,87.459999,87.949997,1329700,83.396156
"2015-06-10",88.370003,88.949997,88.019997,88.349998,1143300,83.775452
"2015-06-11",88.379997,88.650002,87.540001,87.690002,1192100,83.149643
"2015-06-12",87.639999,87.82,86.779999,86.989998,1026000,82.48587
"2015-06-15",86.410004,86.760002,86.160004,86.449997,1146500,81.973846
"2015-06-16",86.769997,88.190002,86.440002,87.830002,1455000,83.282394
"2015-06-17",87.919998,88.199997,87.050003,87.910004,1132400,83.358253
"2015-06-18",88.339996,89,88.260002,88.339996,1363000,83.765968
"2015-06-19",88.07,88.849998,87.980003,88.32,968300,83.747009
"2015-06-22",88.610001,89.489998,88.190002,88.330002,758600,83.7565
"2015-06-23",88.129997,88.669998,87.690002,87.709999,870800,83.168594
"2015-06-24",87.730003,87.910004,87.25,87.480003,1180800,82.950508
"2015-06-25",87.779999,87.800003,86.550003,86.75,1747700,82.258301
"2015-06-26",87.080002,88.029999,86.839996,88,1995800,83.443581
"2015-06-29",87.43,87.559998,85.980003,86.050003,1611100,81.594566
"2015-06-30",86.620003,86.900002,85.989998,86.660004,1556300,82.172981
"2015-07-01",87.110001,87.690002,86.949997,87.669998,991600,83.130661
"2015-07-02",87.970001,88.349998,87.360001,87.519997,1064700,82.988441
"2015-07-06",86.870003,87.629997,86.5,86.93,1379100,82.428986
"2015-07-07",87.160004,88.400002,86.650002,88.239998,1643100,83.67115
"2015-07-08",87.190002,87.769997,86.110001,86.199997,2287900,81.736786
"2015-07-09",87.300003,87.57,86.050003,86.220001,1298800,81.755745
"2015-07-10",87.209999,87.730003,87,87.419998,951000,82.893623
"2015-07-13",88.260002,89.309998,88,89.18,1265500,84.5625
"2015-07-14",89.279999,89.629997,88.550003,89.199997,1278900,84.581467
"2015-07-15",88.879997,89.949997,88.809998,89.419998,1496900,84.790047
"2015-07-16",90.029999,90.370003,89.25,89.309998,1932600,84.68576
"2015-07-17",89.239998,89.269997,88.519997,88.68,1347100,84.088394
"2015-07-20",88.690002,89.099998,88.260002,88.529999,1456000,83.946144
"2015-07-21",88.650002,89.769997,88.010002,89.239998,1174800,84.619392
"2015-07-22",89.110001,89.75,88.580002,89.32,864400,84.695251
"2015-07-23",89.519997,89.660004,88.949997,89.150002,764900,84.534058
"2015-07-24",89.199997,89.489998,88.160004,88.400002,902000,83.822884
"2015-07-27",88.080002,88.470001,86.629997,86.870003,1694100,82.372093
"2015-07-28",87.150002,88.120003,87.150002,88.019997,1356800,83.462547
"2015-07-29",87.970001,89.839996,87.970001,89.620003,1195600,84.979698
"2015-07-30",89.089996,89.800003,88.610001,89.529999,845200,84.894356
"2015-07-31",89.839996,89.980003,88.980003,89.110001,1278000,84.496101
"2015-08-03",89.199997,89.870003,88.760002,89.510002,1181200,84.875404
"2015-08-04",89.5,90.760002,89.129997,90.190002,956400,85.520203
"2015-08-05",90.830002,91.25,90.5,91.010002,1398000,86.297737
"2015-08-06",91.18,91.449997,89.989998,90.040001,1279100,85.37796
"2015-08-07",90.040001,90.720001,89.139999,90.470001,1664800,85.785706
"2015-08-10",91.459999,91.68,89.760002,89.889999,1934600,85.235725
"2015-08-11",89,90.349998,88.900002,90.279999,2447200,85.605522
"2015-08-12",89.43,89.43,87.25,88.839996,2029100,84.240089
"2015-08-13",88.870003,90.470001,88.459999,89.809998,2209100,85.159874
"2015-08-14",89.220001,89.459999,88.209999,88.82,3324700,84.221115
"2015-08-17",86.849998,88,82.709999,82.800003,11082200,78.51284
"2015-08-18",83.18,85.220001,82.599998,83.82,6233700,79.480026
"2015-08-19",83.489998,84.480003,83.040001,83.419998,2705100,79.100731
"2015-08-20",83,83.209999,82.110001,82.18,2227500,77.924927
"2015-08-21",81.5,81.970001,79.769997,79.830002,3004400,75.696625
"2015-08-24",75.660004,78.260002,73.669998,76.559998,5634100,72.595924
"2015-08-25",78.540001,78.830002,75.650002,75.730003,3798800,71.808884
"2015-08-26",77.519997,78.620003,76.43,78.400002,2618700,74.340645
"2015-08-27",79.040001,80.449997,78.610001,80.07,2418900,76.157318
"2015-08-28",79.800003,80.379997,79.550003,80.349998,1909000,76.423615
"2015-08-31",80.110001,80.389999,79.5,79.769997,1702100,75.871964
"2015-09-01",78.300003,78.550003,76.870003,77.230003,2880600,73.456108
"2015-09-02",78.080002,78.75,77.68,78.739998,1407800,74.892311
"2015-09-03",78.730003,79.699997,78.730003,79.269997,2529300,75.396416
"2015-09-04",78.620003,79.129997,77.080002,77.349998,2044900,73.570221
"2015-09-08",78.370003,78.510002,76.989998,77.650002,2257300,73.855583
"2015-09-09",78.370003,78.540001,76.309998,76.459999,2002900,72.723724
"2015-09-10",76.239998,76.800003,75.699997,76.010002,2080800,72.295715
"2015-09-11",75.82,76.440002,75.400002,76.419998,1857900,72.685677
"2015-09-14",76.830002,76.860001,75.610001,76.379997,1257000,72.647652
"2015-09-15",76.32,77.730003,76.07,77.400002,1459600,73.617798
"2015-09-16",77.400002,78.419998,77.260002,78.110001,1290000,74.293091
"2015-09-17",78.099998,79.860001,77.860001,78.860001,2035000,75.006447
"2015-09-18",78.230003,78.989998,77.529999,77.639999,2502700,73.846077
"2015-09-21",78.199997,78.900002,77.949997,78.510002,1841800,74.673546
"2015-09-22",77.449997,77.860001,77.019997,77.349998,1199200,73.570221
"2015-09-23",77.489998,78.419998,77.230003,78.349998,1921400,74.521355
"2015-09-24",77.769997,78.709999,77.059998,78.540001,1722100,74.70208
"2015-09-25",79.699997,80.879997,79.160004,79.769997,2032600,75.871964
"2015-09-28",78.809998,79.57,77.120003,77.190002,2658900,73.41806
"2015-09-29",77.330002,78.870003,77.050003,78.730003,2341100,74.882805
"2015-09-30",79.739998,80.760002,79.370003,80.68,2865900,76.737511
"2015-10-01",80.459999,81.169998,80.190002,80.949997,2790700,76.994308
"2015-10-02",80.190002,81.269997,79.489998,81.230003,2399500,77.260635
"2015-10-05",81.900002,83.199997,81.43,83.080002,1552800,79.020226
"2015-10-06",83.07,83.389999,82.559998,83.080002,2092500,79.020226
"2015-10-07",83.120003,83.809998,82.870003,82.980003,1944100,78.925102
"2015-10-08",82.739998,83.970001,82.309998,83.910004,1259000,79.809677
"2015-10-09",83.959999,84.68,83.870003,84.449997,1499800,80.323273
"2015-10-12",84.459999,84.68,83.860001,84.529999,940800,80.399384
"2015-10-13",84.059998,84.190002,82.949997,83.050003,1360700,78.991707
"2015-10-14",83.160004,83.540001,82.769997,83.129997,981600,79.067764
"2015-10-15",83.790001,84.959999,83.790001,84.349998,1836800,80.228172
"2015-10-16",84.730003,85.120003,84.230003,84.769997,1032500,80.627655
"2015-10-19",84.800003,84.989998,83.580002,83.800003,1940800,79.705048
"2015-10-20",83.949997,84.389999,83.639999,83.739998,1693100,79.647957
"2015-10-21",83.989998,84.290001,83.230003,83.339996,1383000,79.267517
"2015-10-22",84.019997,84.779999,83.949997,84.589996,2624300,80.456436
"2015-10-23",85.080002,85.230003,83.669998,84.209999,1920200,80.095009
"2015-10-26",84.209999,84.540001,83.510002,83.889999,1317300,79.790642
"2015-10-27",83.599998,83.82,83.129997,83.669998,1179000,79.581398
"2015-10-28",83.839996,84.349998,83.230003,83.25,2101000,79.181915
"2015-10-29",82.739998,83.440002,81.889999,82.239998,4990500,78.221275
"2015-10-30",82.5,82.650002,80.18,80.459999,6945600,76.528259
"2015-11-02",84.709999,88.099998,84.639999,86.970001,8552300,82.720131
"2015-11-03",86.940002,87.040001,85.639999,86.830002,4325900,82.586983
"2015-11-04",86.169998,86.519997,85.160004,85.900002,2196600,81.702431
"2015-11-05",86.010002,86.919998,85.559998,86.730003,1759500,82.49189
"2015-11-06",86.5,86.82,84.540001,85.669998,1668700,81.483665
"2015-11-09",85.300003,85.720001,83.959999,84.650002,2160700,80.513519
"2015-11-10",84.300003,85.629997,84.290001,85.389999,1050500,81.217346
"2015-11-11",86.07,86.690002,85.489998,85.830002,1332100,81.635857
"2015-11-12",85.43,85.889999,84.309998,84.349998,1438300,80.228172
"2015-11-13",84.059998,84.059998,82.309998,82.660004,2009900,78.62075
"2015-11-16",82.660004,83.239998,82.300003,83.050003,1416700,78.991707
"2015-11-17",83.25,83.370003,81.870003,82.059998,1582100,78.050056
