"","HPQ.Open","HPQ.High","HPQ.Low","HPQ.Close","HPQ.Volume","HPQ.Adjusted"
"2009-08-11",19.722979,19.845594,19.663942,19.704813,23773200,15.524753
"2009-08-12",19.618528,20.2089,19.604904,20.063578,30369700,15.807407
"2009-08-13",20.077202,20.204359,19.881926,20.140781,25480800,15.868235
"2009-08-14",20.131699,20.195276,19.822887,20.022707,25604100,15.775208
"2009-08-17",19.813807,19.854677,19.477747,19.577656,27558400,15.424569
"2009-08-18",19.673025,20.03179,19.514078,19.963669,54209200,15.728704
"2009-08-19",19.336966,19.981834,19.309719,19.904633,55755000,15.682183
"2009-08-20",19.745686,20.018166,19.713896,19.972752,27630400,15.735857
"2009-08-21",20.07266,20.363306,19.904633,20.336058,41693700,16.022089
"2009-08-24",20.358765,20.490463,20.222525,20.340599,33297700,16.025669
"2009-08-25",20.413261,20.508629,20.2089,20.290646,39838500,15.986313
"2009-08-26",20.245232,20.322433,20.027248,20.199818,31409500,15.914751
"2009-08-27",20.177113,20.381472,20.068119,20.349682,33063200,16.03282
"2009-08-28",20.554041,20.68574,20.245232,20.326975,43127000,16.014936
"2009-08-31",20.03179,20.413261,19.945503,20.386013,28322500,16.061447
"2009-09-01",20.27248,20.48138,19.822887,19.922798,36370600,15.696496
"2009-09-02",19.822887,20.2089,19.800182,20.095367,35604500,15.832458
"2009-09-03",20.127157,20.340599,20.054497,20.186193,24729300,15.904021
"2009-09-04",20.2089,20.504087,20.195276,20.48138,19347200,16.136583
"2009-09-08",20.485922,20.653952,20.426884,20.64941,23098300,16.26897
"2009-09-09",20.567665,20.881018,20.440508,20.881018,36294000,16.451448
"2009-09-10",20.831062,21.117167,20.78565,21.117167,32684500,16.637508
"2009-09-11",21.108084,21.130791,20.831062,20.935513,28274700,16.494375
"2009-09-14",20.585831,20.8901,20.581289,20.75386,28440800,16.379684
"2009-09-15",20.762943,20.82198,20.554041,20.726612,24415500,16.358185
"2009-09-16",20.776567,20.871935,20.631245,20.726612,30588800,16.358185
"2009-09-17",20.681198,20.999092,20.613079,20.758402,26794800,16.383272
"2009-09-18",20.867393,21.117167,20.767485,20.95822,43862200,16.540972
"2009-09-21",20.722071,21.108084,20.667576,21.049046,25341200,16.612658
"2009-09-22",21.321526,21.421434,21.253407,21.348774,31560300,16.849216
"2009-09-23",21.294277,21.734787,21.262489,21.312443,35200900,16.820541
"2009-09-24",21.362398,21.562216,21.121708,21.285194,29190800,16.79903
"2009-09-25",21.076294,21.448683,21.053587,21.353315,43992400,16.852797
"2009-09-28",21.330608,21.798365,21.276114,21.74387,36722700,17.161039
"2009-09-29",21.643961,21.775658,21.462307,21.54405,43270400,17.003332
"2009-09-30",21.462307,21.630337,21.194368,21.4396,47109300,16.920893
"2009-10-01",21.353315,21.489555,20.803814,20.871935,44306800,16.472874
"2009-10-02",20.703905,20.871935,20.526794,20.563124,39974600,16.229147
"2009-10-05",20.653952,21.089918,20.585831,20.921888,32144700,16.512295
"2009-10-06",21.071753,21.389647,20.940054,21.348774,34583200,16.849216
"2009-10-07",21.248865,21.285194,21.008175,21.144415,24052400,16.687922
"2009-10-08",21.294277,21.416893,21.049046,21.099001,33040100,16.652081
"2009-10-09",21.071753,21.562216,21.06267,21.516804,31486100,16.981827
"2009-10-12",21.54405,21.571299,21.276114,21.362398,18741000,16.859966
"2009-10-13",21.235241,21.326067,21.139874,21.203451,27593000,16.73452
"2009-10-14",21.571299,21.789282,21.512262,21.748411,32045000,17.164619
"2009-10-15",21.6485,21.798365,21.630337,21.798365,26253100,17.204044
"2009-10-16",21.721163,21.98456,21.548592,21.966394,42915600,17.336655
"2009-10-19",21.902815,22.043596,21.861944,22.011808,24700000,17.372499
"2009-10-20",22.039055,22.207085,21.957312,22.134422,27112100,17.469276
"2009-10-21",22.070845,22.275204,21.871027,21.898273,27263100,17.282902
"2009-10-22",21.830154,22.020889,21.675749,21.943687,20235200,17.318739
"2009-10-23",22.288828,22.343325,21.911898,22.052679,29841000,17.404764
"2009-10-26",22.011808,22.207085,21.603088,21.734787,24698500,17.153868
"2009-10-27",21.675749,21.798365,21.398729,21.480473,22187100,16.953154
"2009-10-28",21.430517,21.598547,21.276114,21.312443,25992100,16.820541
"2009-10-29",21.339691,21.975477,21.339691,21.957312,34263500,17.329496
"2009-10-30",21.902815,22.102634,21.47139,21.553133,36841000,17.0105
"2009-11-02",21.539509,21.925522,21.416893,21.871027,33946000,17.261398
"2009-11-03",21.702997,21.798365,21.480473,21.57584,32444000,17.028425
"2009-11-04",21.780199,22.08901,21.657583,21.689373,34283500,17.118025
"2009-11-05",21.966394,22.202543,21.802906,22.184378,25068800,17.508699
"2009-11-06",22.107176,22.325159,22.034513,22.325159,23799200,17.619812
"2009-11-09",22.284286,22.706631,22.170753,22.702089,34274700,17.917301
"2009-11-10",22.620346,22.693007,22.547684,22.688465,23372600,17.906549
"2009-11-11",22.624886,22.706631,22.574932,22.706631,31344100,17.920877
"2009-11-12",22.547684,22.688465,22.493189,22.570391,48412000,17.813356
"2009-11-13",22.574932,22.683924,22.434151,22.665758,30512600,17.888624
"2009-11-16",22.656675,23.106268,22.643051,23.074478,45400600,18.211199
"2009-11-17",22.870117,23.356039,22.820164,23.306086,34825000,18.393991
"2009-11-18",23.174387,23.18347,22.829247,22.924614,36385800,18.092924
"2009-11-19",22.792915,22.865578,22.39782,22.624886,33199900,17.856365
"2009-11-20",22.515894,22.829247,22.484106,22.724796,31674800,17.935225
"2009-11-23",22.901907,23.174387,22.865578,23.169846,34737800,18.286463
"2009-11-24",22.979111,23.169846,22.633968,22.792915,38027200,17.988985
"2009-11-25",22.861036,22.865578,22.688465,22.729338,28065800,17.938805
"2009-11-27",22.22525,22.420527,22.070845,22.284286,21907600,17.587557
"2009-11-30",22.238874,22.393278,22.166212,22.279745,36022900,17.583965
"2009-12-01",22.429609,22.615805,22.411444,22.520435,40320300,17.77393
"2009-12-02",22.420527,22.524977,22.207085,22.243416,32493500,17.555298
"2009-12-03",22.356949,22.443233,22.198002,22.234333,34699100,17.54813
"2009-12-04",22.306993,22.661217,22.297911,22.611263,41607800,17.845613
"2009-12-07",22.470482,22.652134,22.320618,22.347866,28708300,17.63773
"2009-12-08",22.288828,22.320618,22.170753,22.22525,25495400,17.540958
"2009-12-09",22.266121,22.706631,22.166212,22.683924,38609200,17.902956
"2009-12-10",22.693007,22.811081,22.611263,22.770208,41310400,17.97106
"2009-12-11",22.747501,22.801998,22.656675,22.729338,26059100,17.938805
"2009-12-14",22.683924,23.051771,22.674841,23.01544,27472800,18.193687
"2009-12-15",22.94278,23.274296,22.856495,23.156221,40775500,18.304979
"2009-12-16",23.115349,23.405994,23.110807,23.324251,34427300,18.437803
"2009-12-17",23.133514,23.201635,22.824705,22.960945,30883000,18.150608
"2009-12-18",23.115349,23.437784,23.024523,23.387829,47244100,18.488062
"2009-12-21",23.383287,23.732969,23.365122,23.610353,34862500,18.663967
"2009-12-22",23.587648,23.891916,23.569483,23.823797,26843200,18.832691
"2009-12-23",23.828339,23.841961,23.623978,23.837421,17747200,18.843464
"2009-12-24",23.732969,24.04178,23.687557,24.009991,9164200,18.979874
"2009-12-28",24.014532,24.014532,23.819256,23.960037,24545200,18.940392
"2009-12-29",23.896458,23.991825,23.855585,23.873751,15338400,18.872177
"2009-12-30",23.742052,24.037239,23.742052,24.037239,14634400,19.001421
"2009-12-31",23.987284,24.046322,23.374205,23.39237,30512800,18.491646
"2010-01-04",23.405994,23.841961,23.306086,23.819256,27957400,18.829105
"2010-01-05",23.678474,23.950954,23.660309,23.919165,28830500,18.908081
"2010-01-06",23.855585,23.946413,23.637602,23.69664,25866000,18.732172
"2010-01-07",23.701181,23.882833,23.614895,23.705723,22507300,18.739347
"2010-01-08",23.660309,23.90554,23.628519,23.882833,22548200,18.87936
"2010-01-11",23.878292,23.941872,23.587648,23.810173,22335700,18.821924
"2010-01-12",23.628519,23.869209,23.519527,23.601271,27153700,18.656784
"2010-01-13",23.705723,23.80109,23.45595,23.714806,25957800,18.746534
"2010-01-14",23.719347,24.04178,23.673933,23.846502,35483600,18.850641
"2010-01-15",23.882833,24.000908,23.642143,23.828339,29408300,18.836287
"2010-01-19",23.660309,23.97366,23.660309,23.955496,25052500,18.936802
"2010-01-20",23.732969,23.810173,23.383287,23.710264,30609300,18.742943
"2010-01-21",23.80109,23.828339,23.110807,23.292461,40706300,18.412668
"2010-01-22",23.165304,23.251589,22.366032,22.384195,44600100,17.694683
"2010-01-25",22.50227,22.897366,22.438692,22.733879,29677200,17.971119
"2010-01-26",22.752043,22.933697,22.515894,22.588556,34636100,17.856232
"2010-01-27",22.60218,22.60218,22.029972,22.456858,39655800,17.752131
"2010-01-28",22.434151,22.447775,21.57584,21.702997,58488800,17.156199
"2010-01-29",21.966394,22.002726,21.253407,21.376022,51719400,16.897728
"2010-02-01",21.512262,21.752953,21.435059,21.721163,34662100,17.170563
"2010-02-02",21.934605,22.170753,21.789282,22.066303,38453700,17.443392
"2010-02-03",22.011808,22.202543,21.916439,22.129883,25012900,17.493652
"2010-02-04",21.884651,22.125341,21.33515,21.357857,47682300,16.883368
"2010-02-05",21.30336,21.566757,21.099001,21.489555,43448300,16.987478
"2010-02-08",21.412352,21.857403,21.36694,21.612171,38791300,17.084406
"2010-02-09",21.843779,22.179836,21.734787,21.852861,38803600,17.274666
"2010-02-10",22.039055,22.125341,21.684832,21.807447,30548300,17.238766
"2010-02-11",21.798365,22.184378,21.716621,22.079927,28307500,17.454166
"2010-02-12",21.948229,22.075386,21.625795,22.007267,34720900,17.39673
"2010-02-16",22.22525,22.524977,22.157129,22.452316,32341400,17.748541
"2010-02-17",22.60218,22.820164,22.570391,22.761126,51705800,17.992643
"2010-02-18",22.8792,23.142597,22.647593,23.074478,51696100,18.240355
"2010-02-19",22.897366,23.160763,22.797457,23.065395,36685900,18.233177
"2010-02-22",23.029064,23.110807,22.824705,22.960945,27387800,18.150608
"2010-02-23",22.874659,23.042688,22.697548,22.761126,26555000,17.992643
"2010-02-24",22.724796,23.160763,22.715714,23.065395,33065200,18.233177
"2010-02-25",22.797457,23.142597,22.674841,23.124432,28263100,18.279835
"2010-02-26",23.124432,23.156221,22.983652,23.065395,24262000,18.233177
"2010-03-01",23.01544,23.460491,23.01544,23.405994,31158900,18.502419
"2010-03-02",23.415077,23.49682,23.128973,23.21526,33058800,18.35165
"2010-03-03",23.210718,23.31971,23.160763,23.206177,25219500,18.344463
"2010-03-04",23.219801,23.419619,23.178928,23.39237,17791200,18.491646
"2010-03-05",23.487738,23.728428,23.460491,23.628519,34019100,18.678324
"2010-03-08",23.45595,23.605812,23.42416,23.492279,28370100,18.570625
"2010-03-09",23.42416,23.719347,23.374205,23.5604,22527700,18.624475
"2010-03-10",23.551317,23.655767,23.437784,23.514986,25738000,18.588575
"2010-03-11",23.49682,23.628519,23.333334,23.623978,21071500,18.674732
"2010-03-12",23.646685,23.810173,23.533152,23.778383,25892400,18.796793
"2010-03-15",23.687557,23.810173,23.574024,23.805632,22631000,18.84713
"2010-03-16",23.751135,23.823797,23.655767,23.773842,24895800,18.82196
"2010-03-17",23.80109,23.955496,23.69664,23.719347,31279600,18.778812
"2010-03-18",23.714806,23.991825,23.66485,23.946413,31112900,18.958578
"2010-03-19",23.837421,24.046322,23.710264,23.837421,46066500,18.872295
"2010-03-22",23.673933,24.087193,23.673933,24.046322,34552000,19.037682
"2010-03-23",24.07357,24.141689,23.93733,24.137148,21254800,19.109596
"2010-03-24",24.055405,24.168938,23.97366,24.096275,33297500,19.07724
"2010-03-25",24.223433,24.427794,24.146231,24.296095,37032300,19.235426
"2010-03-26",24.332424,24.38238,24.17802,24.259764,31326300,19.206669
"2010-03-29",24.259764,24.355131,24.023615,24.055405,22537200,19.044872
"2010-03-30",24.037239,24.237057,24.037239,24.187103,22335300,19.149141
"2010-03-31",24.019073,24.24614,23.987284,24.137148,28308400,19.109596
"2010-04-01",24.24614,24.409628,24.037239,24.17802,23526100,19.141951
"2010-04-05",24.196186,24.500454,24.155313,24.464123,21758600,19.368458
"2010-04-06",24.377838,24.509537,24.232515,24.459581,21325200,19.36487
"2010-04-07",24.405087,24.4505,24.050863,24.200727,26592800,19.159927
"2010-04-08",24.146231,24.409628,23.964577,24.355131,19832900,19.282171
"2010-04-09",24.359673,24.464123,24.250681,24.464123,16474400,19.368458
"2010-04-12",24.427794,24.523161,24.418711,24.468664,18616300,19.372055
"2010-04-13",24.473206,24.514078,24.323343,24.423252,17861900,19.336103
"2010-04-14",24.532244,24.813807,24.500454,24.75931,26495700,19.602161
"2010-04-15",24.613987,24.663942,24.318802,24.627611,31134000,19.497896
"2010-04-16",24.545868,24.86376,24.309719,24.409628,34406900,19.325315
"2010-04-19",24.273388,24.400545,24.087193,24.359673,23629800,19.285765
"2010-04-20",24.45504,24.51862,24.232515,24.323343,26978600,19.257004
"2010-04-21",24.241598,24.536785,24.182562,24.386921,25513000,19.307333
"2010-04-22",24.21435,24.305178,23.846502,24.209808,27285800,19.167116
"2010-04-23",24.232515,24.482288,24.082653,24.477747,21544100,19.379244
"2010-04-26",24.491371,24.795641,24.441418,24.641235,26640200,19.508682
"2010-04-27",24.532244,24.636694,24.118982,24.182562,32043700,19.14555
"2010-04-28",24.118982,24.31426,24.114441,24.196186,35458300,19.15633
"2010-04-29",23.891916,24.069029,23.864668,24.014532,42994000,19.012512
"2010-04-30",24.069029,24.241598,23.578566,23.601271,34641600,18.685333
"2010-05-03",23.63306,24.046322,23.610353,23.93733,25692900,18.951393
"2010-05-04",23.705723,23.728428,22.842871,22.997274,44013100,18.207144
"2010-05-05",22.842871,23.21526,22.729338,23.128973,30896700,18.311409
"2010-05-06",22.947321,23.610353,19.046322,21.948229,83531100,17.376604
"2010-05-07",21.843779,21.934605,20.712988,21.221617,85063000,16.801334
"2010-05-10",22.26158,22.856495,22.161671,22.297911,51745000,17.653454
"2010-05-11",22.061762,22.46594,21.898273,21.989101,38132600,17.408968
"2010-05-12",22.111717,22.643051,22.079927,22.506811,38938600,17.818838
"2010-05-13",22.49773,22.706631,22.075386,22.125341,34014000,17.516825
"2010-05-14",21.866486,21.889193,21.158039,21.539509,57160600,17.053017
"2010-05-17",21.548592,21.657583,21.180744,21.580381,37365900,17.085377
"2010-05-18",21.911898,21.925522,21.189827,21.248865,47203300,16.822914
"2010-05-19",21.757494,21.866486,21.044504,21.344233,71202900,16.898422
"2010-05-20",20.817438,21.235241,20.485922,20.867393,73032400,16.520893
"2010-05-21",20.417803,21.257948,20.34514,21.153498,61267500,16.74741
"2010-05-24",21.017258,21.33515,20.726612,20.749319,39803700,16.42742
"2010-05-25",20.227066,20.844687,20.059038,20.82198,50023400,16.484947
"2010-05-26",21.008175,21.2307,20.703905,20.762943,47477700,16.438202
"2010-05-27",21.058128,21.385105,21.049046,21.316984,39501600,16.876841
"2010-05-28",21.371481,21.376022,20.781109,20.894642,42136800,16.542475
"2010-06-01",20.82198,21.148956,20.663034,20.699364,39122900,16.387869
"2010-06-02",20.962761,21.498638,20.8901,21.466848,54484700,16.995493
"2010-06-03",21.548592,21.671207,21.376022,21.562216,37078500,17.070995
"2010-06-04",21.203451,21.389647,20.794731,20.912807,41163900,16.55685
"2010-06-07",20.971844,21.09446,20.531336,20.54496,34116000,16.265619
"2010-06-08",20.590372,20.876476,20.449591,20.835604,43871900,16.495726
"2010-06-09",20.917347,21.112625,20.531336,20.622162,42015900,16.326742
"2010-06-10",20.899183,21.171661,20.853769,21.117167,34997700,16.718651
"2010-06-11",20.985468,21.47139,20.944595,21.430517,25318100,16.966734
"2010-06-14",21.739328,21.898273,21.267031,21.289736,31644200,16.883896
"2010-06-15",21.394188,21.830154,21.353315,21.789282,34802600,17.28006
"2010-06-16",21.6485,21.875568,21.425976,21.802906,39890900,17.290861
"2010-06-17",21.884651,21.989101,21.430517,21.907356,35988600,17.373693
"2010-06-18",21.911898,22.079927,21.771116,21.789282,41537800,17.28006
"2010-06-21",21.966394,22.025431,21.4396,21.57584,27931400,17.11079
"2010-06-22",21.580381,21.798365,21.207993,21.239782,29172900,16.844278
"2010-06-23",21.276114,21.525885,21.117167,21.294277,28219700,16.887491
"2010-06-24",21.139874,21.248865,20.781109,20.840145,33223100,16.527342
"2010-06-25",20.790192,21.06267,20.594913,20.853769,52895700,16.538147
"2010-06-28",20.840145,21.099001,20.712988,20.921888,28837100,16.592169
"2010-06-29",20.594913,20.744778,19.990917,20.118074,48785500,15.954703
"2010-06-30",20.086285,20.086285,19.586739,19.65486,52202300,15.587346
"2010-07-01",19.595821,19.777475,19.264305,19.477747,47108000,15.446887
"2010-07-02",19.523161,19.600363,19.21435,19.441418,36861000,15.418082
"2010-07-06",19.69573,20.013624,19.432335,19.604904,37853400,15.547733
"2010-07-07",19.632153,20.463215,19.595821,20.417803,40336400,16.192404
"2010-07-08",20.626703,20.703905,20.386013,20.653952,29114100,16.379681
"2010-07-09",20.635786,20.663034,20.431425,20.5495,28074600,16.296844
"2010-07-12",20.445049,20.790192,20.445049,20.744778,23186300,16.45171
"2010-07-13",20.949137,21.353315,20.849228,21.239782,31943500,16.844278
"2010-07-14",21.371481,21.78474,21.353315,21.498638,30349700,17.049564
"2010-07-15",21.444141,21.584923,21.185286,21.534967,26357900,17.078375
"2010-07-16",21.394188,21.521345,20.935513,20.980927,29433200,16.638996
"2010-07-19",21.071753,21.321526,20.949137,21.19891,23366900,16.811869
"2010-07-20",20.799273,21.194368,20.699364,21.16712,34969700,16.786646
"2010-07-21",21.16712,21.2307,20.558582,20.653952,39016700,16.379681
"2010-07-22",20.812897,20.962761,20.767485,20.921888,37770400,16.592169
"2010-07-23",20.881018,21.089918,20.762943,20.95822,41692800,16.620985
"2010-07-26",20.935513,21.153498,20.899183,21.148956,35687500,16.772249
"2010-07-27",21.394188,21.721163,21.244324,21.603088,36299700,17.132399
"2010-07-28",21.494097,21.662125,21.312443,21.403269,24676700,16.973928
"2010-07-29",21.621254,21.6485,21.035423,21.076294,38419100,16.714624
"2010-07-30",20.881018,21.171661,20.758402,20.908266,27760800,16.581371
"2010-08-02",21.158039,21.707539,21.071753,21.598547,28197200,17.128798
"2010-08-03",21.553133,21.634878,21.380564,21.507721,21255900,17.056767
"2010-08-04",21.534967,21.662125,21.185286,21.239782,34668200,16.844278
"2010-08-05",21.203451,21.203451,20.899183,21.049046,29695900,16.693012
"2010-08-06",20.876476,21.035423,20.622162,21.02634,64481800,16.675007
"2010-08-09",19.741144,19.909174,19.268847,19.346048,442012300,15.342443
"2010-08-10",19.459581,19.51862,19.146231,19.223433,161481600,15.245207
"2010-08-11",19.1099,19.141689,18.465033,18.514986,127332600,14.683365
"2010-08-12",18.269754,18.378746,18.142597,18.228884,115949300,14.456478
"2010-08-13",18.369663,18.610353,18.278837,18.369663,64885200,14.568116
"2010-08-16",18.396912,18.660309,18.324251,18.415077,50389000,14.604135
"2010-08-17",18.614895,18.778383,18.492279,18.537693,52025100,14.70138
"2010-08-18",18.687557,18.896458,18.569483,18.782925,48828400,14.895855
"2010-08-19",18.900999,18.93733,18.315168,18.510445,55820000,14.679767
"2010-08-20",18.387829,18.433243,17.861036,18.097185,85548500,14.352031
"2010-08-23",18.138056,18.165304,17.53406,17.729338,82384700,14.060309
"2010-08-24",17.479565,17.647593,17.411444,17.434151,66596600,13.826208
"2010-08-25",17.320618,17.515894,17.270662,17.366032,57778400,13.772191
"2010-08-26",17.50227,17.552225,17.297911,17.356949,40355300,13.76498
"2010-08-27",17.393278,17.506811,16.948229,17.257038,81852300,13.685745
"2010-08-30",17.656675,17.933697,17.506811,17.511353,64720300,13.887431
"2010-08-31",17.425068,17.702089,17.270662,17.461399,66500100,13.847818
"2010-09-01",17.711172,17.824705,17.588556,17.80654,49174100,14.121537
"2010-09-02",17.783833,18.019981,17.756584,18.019981,39153700,14.290803
"2010-09-03",18.201635,18.387829,18.201635,18.31971,39889800,14.528504
"2010-09-07",18.051771,18.237965,18.033606,18.128973,45667400,14.377244
"2010-09-08",17.838329,17.983652,17.370573,17.624886,72177300,13.97747
"2010-09-09",17.847412,17.865578,17.520435,17.629427,39355600,13.981072
"2010-09-10",17.611263,17.633968,17.293369,17.384195,50171000,13.786596
"2010-09-13",17.461399,17.50227,17.243416,17.384195,74494100,13.815469
"2010-09-14",17.325159,18.192553,17.325159,17.842871,90116400,14.179981
"2010-09-15",17.847412,18.18347,17.77475,17.992733,53147200,14.299077
"2010-09-16",18.033606,18.387829,17.997274,18.324251,51375500,14.562539
"2010-09-17",18.337875,18.446867,17.756584,17.77475,77950500,14.125845
"2010-09-20",17.824705,17.965487,17.783833,17.888283,48828400,14.216071
"2010-09-21",17.960945,18.401453,17.892824,18.128973,57222000,14.407353
"2010-09-22",18.024523,18.088102,17.711172,17.960945,47288800,14.273813
"2010-09-23",17.761126,18.469574,17.752043,18.233423,50526600,14.490355
"2010-09-24",18.692099,18.93733,18.5604,18.610353,54061300,14.789911
"2010-09-27",18.692099,18.964577,18.578566,18.737511,50767500,14.890962
"2010-09-28",18.792007,19.000908,18.619436,18.900999,58452000,15.02089
"2010-09-29",19.059946,19.409628,19.028156,19.31426,68941300,15.34932
"2010-09-30",19.509537,19.595821,18.946413,19.105358,62014000,15.183295
"2010-10-01",18.714806,18.751135,18.278837,18.514986,138696000,14.714116
"2010-10-04",18.555859,18.728428,18.346958,18.45595,50641100,14.667202
"2010-10-05",18.637602,18.651226,18.328793,18.533152,66841000,14.728556
"2010-10-06",18.642143,18.719347,18.365122,18.501362,57013900,14.70329
"2010-10-07",18.564941,18.610353,18.374205,18.533152,41811700,14.728556
"2010-10-08",18.551317,18.755676,18.474115,18.687557,41464300,14.851262
"2010-10-11",18.732969,18.796549,18.537693,18.710264,28417600,14.869309
"2010-10-12",18.701181,18.869209,18.569483,18.778383,32950500,14.923445
"2010-10-13",18.869209,19.318802,18.869209,19.168938,54227300,15.233822
"2010-10-14",19.164396,19.227974,18.982742,19.132607,32948900,15.204947
"2010-10-15",19.250681,19.45504,19.128065,19.445959,52053000,15.453979
"2010-10-18",19.386921,19.741144,19.300636,19.673025,40655700,15.634433
"2010-10-19",19.473206,19.595821,19.318802,19.4505,45773100,15.457582
"2010-10-20",19.527702,19.641235,19.418711,19.445959,40429300,15.453979
"2010-10-21",19.468664,19.514078,19.037239,19.255222,43872200,15.302391
"2010-10-22",19.241598,19.509537,19.205269,19.468664,22693300,15.472017
"2010-10-25",19.509537,19.632153,19.327885,19.473206,29026100,15.475628
"2010-10-26",19.241598,19.554951,19.146231,19.504995,31916800,15.500896
"2010-10-27",19.323343,19.45504,19.055405,19.250681,41287700,15.298792
"2010-10-28",19.332424,19.436876,19.146231,19.373297,33384000,15.396232
"2010-10-29",19.273388,19.38238,19.019073,19.091734,40048800,15.172473
"2010-11-01",19.150772,19.414169,19.105358,19.296095,28380200,15.334883
"2010-11-02",19.414169,19.523161,19.359673,19.48683,25437900,15.486456
"2010-11-03",19.459581,19.981834,19.4505,19.89555,48920700,15.811273
"2010-11-04",20.040873,20.236149,19.89555,20.013624,47587400,15.905107
"2010-11-05",19.950045,20.027248,19.691191,19.854677,34391700,15.778798
"2010-11-08",19.813807,20.204359,19.75931,20.095367,34617400,15.970072
"2010-11-09",20.27248,20.277021,19.954586,20.036331,33490200,15.923156
"2010-11-10",20.213442,20.217983,19.86376,20.054497,29190100,15.937591
"2010-11-11",19.886467,19.96821,19.405087,19.573116,53794100,15.55503
"2010-11-12",19.400545,19.51862,19.082653,19.168938,40141700,15.233822
"2010-11-15",19.218891,19.532244,19.182562,19.318802,31834000,15.352922
"2010-11-16",19.187103,19.250681,18.819256,18.982742,49218600,15.08585
"2010-11-17",18.97366,19.128065,18.514986,18.605812,63136600,14.786299
"2010-11-18",18.683016,19.009991,18.63306,18.932789,43813800,15.046156
"2010-11-19",18.969118,19.318802,18.93733,19.296095,44667500,15.334883
"2010-11-22",19.504995,19.659401,19.141689,19.641235,73272400,15.609161
"2010-11-23",19.972752,20.181654,19.577656,20.068119,113475000,15.948421
"2010-11-24",19.959127,20.140781,19.745686,19.86376,61423900,15.786011
"2010-11-26",19.554951,19.709354,19.541327,19.618528,21790300,15.591123
"2010-11-29",19.336966,19.418711,19.1099,19.346048,45409600,15.374573
"2010-11-30",18.991825,19.268847,18.982742,19.04178,51448100,15.132772
"2010-12-01",19.300636,19.500454,19.223433,19.332424,45520400,15.363748
"2010-12-02",19.277929,19.604904,19.264305,19.577656,36577200,15.558636
"2010-12-03",19.309719,19.650318,19.309719,19.541327,38868800,15.529772
"2010-12-06",19.318802,19.641235,19.305178,19.459581,26368200,15.4648
"2010-12-07",19.595821,19.62307,19.114441,19.159855,48462700,15.226606
"2010-12-08",19.209808,19.400545,19.146231,19.373297,26942500,15.396232
"2010-12-09",19.427794,19.427794,19.164396,19.318802,36700700,15.352922
"2010-12-10",19.273388,19.373297,19.159855,19.355131,37092600,15.381793
"2010-12-13",19.100817,19.155313,18.860126,18.914623,57203900,15.059984
"2010-12-14",18.932789,19.009991,18.742052,18.864668,31156000,15.02021
"2010-12-15",18.823797,18.896458,18.719347,18.723886,29304600,14.908117
"2010-12-16",18.678474,19.078112,18.619436,19.050863,49922600,15.168461
"2010-12-17",19.050863,19.159855,18.928247,19.055405,53357900,15.172073
"2010-12-20",18.950954,19.118982,18.946413,19.023615,33962900,15.146765
"2010-12-21",18.964577,19.118982,18.955496,19.032698,33032200,15.153997
"2010-12-22",18.946413,18.991825,18.80109,18.837421,32372900,14.998518
"2010-12-23",18.778383,19.037239,18.751135,18.955496,18720000,15.092527
"2010-12-27",18.841961,19.064487,18.83288,18.991825,14431400,15.121451
"2010-12-28",19.069029,19.296095,19.046322,19.187103,22902100,15.276932
"2010-12-29",19.205269,19.355131,19.187103,19.218891,19046600,15.302246
"2010-12-30",19.241598,19.282471,19.146231,19.191645,14917000,15.280551
"2010-12-31",19.159855,19.24614,19.000908,19.118982,16456400,15.222695
"2011-01-03",19.173479,19.750227,19.173479,19.409628,42656900,15.454112
"2011-01-04",19.650318,19.877384,19.532244,19.813807,42763500,15.775921
"2011-01-05",19.768393,20.081743,19.709354,20.07266,43477600,15.982029
"2011-01-06",20.081743,20.417803,20.063578,20.381472,42272600,16.227901
"2011-01-07",20.30427,20.613079,20.30427,20.476839,49035600,16.303837
"2011-01-10",20.372389,20.458673,20.24069,20.372389,28563000,16.220669
"2011-01-11",20.535877,20.917347,20.526794,20.631245,55004800,16.426779
"2011-01-12",20.658493,20.758402,20.558582,20.726612,31664300,16.502707
"2011-01-13",20.64941,20.817438,20.576748,20.731153,28887100,16.506323
"2011-01-14",20.762943,21.071753,20.712988,21.003633,33773100,16.723272
"2011-01-18",20.953678,21.080835,20.92643,21.044504,32492400,16.755816
"2011-01-19",20.994551,21.108084,20.92643,21.035423,36369900,16.748585
"2011-01-20",20.92643,21.248865,20.781109,21.244324,47405700,16.914913
"2011-01-21",21.321526,21.634878,21.267031,21.448683,65627000,17.077625
"2011-01-24",21.203451,21.612171,21.189827,21.594006,37324500,17.193331
"2011-01-25",21.689373,21.721163,21.289736,21.380564,38899600,17.02338
"2011-01-26",21.326067,21.47139,21.148956,21.289736,31716500,16.951067
"2011-01-27",21.33515,21.33515,21.153498,21.226158,31695300,16.90045
"2011-01-28",21.189827,21.203451,20.599455,20.667576,45469300,16.4557
"2011-01-31",20.622162,20.762943,20.495005,20.749319,47145400,16.520786
"2011-02-01",20.92643,21.162579,20.844687,21.126249,31903600,16.820896
"2011-02-02",21.09446,21.36694,21.085377,21.294277,25852500,16.954687
"2011-02-03",21.239782,21.562216,21.103542,21.489555,34391200,17.110165
"2011-02-04",21.47139,21.584923,21.380564,21.539509,24691900,17.149944
